pdiff,is_away_b2b,is_home_b2b,win
-2.0,45.5,72.0,8
5.0,23.0,23.0,6
-8.0,24.5,72.5,-6
10.0,24.0,24.5,8
3.0,46.0,45.0,-7
1.0,46.0,45.0,-7
10.0,88.0,40.0,8
-1.0,46.0,48.5,-7
-9.0,47.0,70.0,4
11.0,45.0,46.0,5
-14.0,41.0,39.5,11
-7.0,47.0,47.0,25
24.0,48.0,31.0,-10
8.0,45.5,25.0,-26
15.0,48.5,47.0,28
19.0,49.5,31.0,13
1.0,25.5,47.0,-10
-8.0,48.0,46.5,-11
-3.0,30.5,49.5,-18
2.0,23.5,49.5,-20
-13.0,72.0,47.0,-33
-12.0,49.0,70.5,32
-6.0,52.5,49.0,8
3.0,49.5,55.5,10
11.0,24.0,51.0,5
2.0,47.5,48.0,3
5.0,47.5,48.0,-7
13.0,49.5,48.0,13
11.0,24.0,48.5,7
-4.0,24.0,48.0,6
-16.0,25.0,48.0,6
-11.0,45.5,73.0,-12
-19.0,47.0,94.5,-9
26.0,47.5,48.0,9
-18.0,96.5,97.5,5
4.0,23.0,48.0,6
9.0,49.5,48.0,-7
-6.0,49.0,49.0,-3
-6.0,22.5,48.0,18
-1.0,23.5,72.0,20
-11.0,47.5,48.0,7
-17.0,48.0,48.0,10
-6.0,48.5,72.0,30
-11.0,46.5,48.0,11
8.0,46.0,48.0,14
3.0,48.0,48.0,7
21.0,49.0,48.0,-9
-16.0,47.5,47.5,19
4.0,48.0,71.0,10
26.0,48.0,25.5,31
-1.0,23.5,48.0,-4
3.0,49.0,49.0,13
-2.0,72.0,24.5,-7
-4.0,23.0,48.0,3
-3.0,24.0,48.0,16
-1.0,66.5,43.0,-2
7.0,47.5,71.0,-5
-3.0,45.0,118.5,-7
-26.0,42.0,41.0,9
-3.0,68.5,46.5,-15
23.0,22.5,47.0,13
20.0,47.0,69.5,26
15.0,45.0,47.5,-16
-3.0,48.0,48.5,19
5.0,31.5,72.0,4
17.0,25.0,48.0,3
-6.0,24.0,48.0,-19
-8.0,26.0,48.0,11
-13.0,26.0,72.5,14
-17.0,48.5,25.0,-16
7.0,24.5,51.0,-7
-3.0,74.0,48.0,28
7.0,24.0,48.0,8
8.0,23.5,70.5,10
-3.0,50.0,52.5,13
2.0,25.5,55.0,7
8.0,72.0,50.0,1
-17.0,48.5,46.5,4
23.0,49.0,79.0,17
9.0,47.0,47.0,25
-10.0,24.0,47.5,5
24.0,48.5,48.0,19
11.0,48.5,47.5,4
-13.0,24.5,24.0,-11
-4.0,48.5,47.5,4
-3.0,23.5,47.5,11
-7.0,23.5,48.0,-11
17.0,47.5,48.5,5
5.0,51.5,49.5,-4
2.0,72.0,48.0,10
-2.0,24.0,72.0,-7
3.0,24.0,48.0,-3
11.0,50.0,97.0,2
10.0,47.5,48.5,2
17.0,48.5,48.0,16
15.0,47.5,48.5,3
3.0,73.0,48.5,-11
14.0,24.5,48.0,16
10.0,48.0,48.5,14
-5.0,23.5,48.0,17
3.0,45.5,48.0,8
21.0,47.5,47.0,7
12.0,23.5,48.0,16
-5.0,71.5,48.0,10
8.0,48.5,48.5,12
-16.0,23.5,72.5,16
15.0,48.0,24.0,15
-6.0,46.0,48.0,-15
-6.0,23.5,23.5,-12
8.0,25.0,23.5,11
-15.0,42.5,43.0,-19
-6.0,22.5,45.5,-8
4.0,41.0,41.0,7
-3.0,50.5,71.0,14
-19.0,43.5,43.5,-18
-17.0,45.0,71.5,-11
-5.0,43.5,43.0,18
5.0,46.5,47.0,-19
13.0,48.5,25.0,6
3.0,43.5,44.0,23
14.0,45.0,44.0,17
5.0,25.5,48.5,-19
17.0,25.0,48.5,12
20.0,28.5,48.0,31
-9.0,47.0,48.0,-10
-7.0,47.5,27.5,-21
14.0,26.0,46.5,-2
-7.0,53.0,47.0,7
1.0,51.5,49.5,4
-6.0,53.0,53.0,1
-4.0,46.5,53.0,10
-27.0,24.0,74.5,-14
-3.0,48.5,52.0,1
-1.0,23.5,48.0,-7
0.0,47.5,47.0,-3
3.0,23.0,75.0,-14
-16.0,77.0,48.5,-22
-12.0,24.0,47.0,-2
-5.0,49.0,76.5,-2
-16.0,75.5,47.5,-31
18.0,76.0,73.0,-12
14.0,24.0,73.0,-9
12.0,25.5,25.5,39
-17.0,47.0,23.5,-13
12.0,22.5,48.0,-3
-2.0,48.0,44.5,-2
-4.0,25.0,48.0,4
-8.0,48.0,48.5,13
-9.0,47.5,48.5,8
4.0,48.0,48.0,16
20.0,48.0,48.0,10
-19.0,69.5,48.0,-23
3.0,46.0,48.0,14
-9.0,48.0,48.5,-4
5.0,71.5,48.0,-14
-4.0,48.0,46.0,-21
24.0,49.0,48.0,-6
7.0,72.5,47.0,18
5.0,47.5,48.5,11
-8.0,48.0,48.0,3
31.0,24.5,73.0,31
12.0,23.5,24.0,15
-22.0,24.5,48.5,-13
-16.0,25.0,24.0,6
6.0,71.5,24.0,5
-7.0,47.0,46.5,-13
5.0,44.0,44.0,8
11.0,45.5,45.0,1
-2.0,46.5,71.0,5
-5.0,47.0,46.5,7
15.0,44.0,44.0,22
18.0,24.0,47.0,-12
10.0,47.0,46.5,14
-11.0,40.5,41.5,-8
-2.0,47.0,48.5,13
5.0,25.0,48.0,-12
-2.0,72.0,25.0,14
-14.0,47.0,28.0,-20
3.0,27.5,26.5,-2
-24.0,25.0,48.0,23
-3.0,31.0,72.0,3
6.0,48.5,52.0,5
13.0,24.0,49.5,10
-10.0,74.0,52.5,-4
-7.0,49.0,50.0,-14
1.0,24.0,48.5,13
-1.0,23.5,48.0,24
8.0,48.0,48.5,4
-3.0,78.5,51.5,-21
-27.0,96.0,48.5,4
-17.0,48.5,48.0,-14
-14.0,24.0,95.5,-2
-5.0,73.0,71.0,-4
3.0,23.0,120.0,-12
-17.0,23.5,48.0,-4
-4.0,95.0,49.0,14
-6.0,48.0,78.5,13
13.0,48.0,99.5,26
-7.0,24.5,24.5,-7
3.0,72.5,48.0,1
5.0,47.5,48.0,-9
0.0,47.5,48.0,5
16.0,49.0,48.0,6
-6.0,48.0,47.5,19
10.0,48.5,48.0,-30
2.0,48.0,96.0,8
-23.0,49.0,48.0,-13
-3.0,47.5,50.0,-6
2.0,47.5,49.5,30
6.0,47.5,48.0,14
-12.0,24.0,96.0,32
2.0,72.0,24.0,1
-16.0,46.0,48.0,-13
-1.0,71.0,24.5,-15
5.0,47.5,23.5,1
1.0,25.0,24.0,-9
-16.0,24.5,25.0,-7
12.0,73.0,47.5,2
-13.0,24.0,23.5,9
5.0,24.0,24.0,-1
-8.0,43.5,67.5,5
-2.0,22.5,47.0,23
-7.0,24.5,47.0,-28
-12.0,24.5,48.5,10
-12.0,64.5,41.0,-3
-2.0,23.0,47.0,-6
-9.0,22.5,46.5,15
15.0,45.0,47.5,10
-21.0,69.5,72.0,27
7.0,49.0,49.0,5
-4.0,72.5,49.5,5
-14.0,49.0,70.0,3
-12.0,49.0,55.0,-25
12.0,98.0,49.0,5
12.0,24.0,48.5,-3
0.0,95.5,23.5,-18
-13.0,26.0,97.0,3
6.0,22.5,96.0,18
6.0,95.5,95.5,-10
-5.0,24.0,96.0,36
-19.0,76.5,95.5,-5
-8.0,73.5,72.0,-16
-11.0,75.5,94.5,2
6.0,95.0,71.5,-29
2.0,24.0,51.0,25
0.0,79.5,24.5,12
2.0,23.0,72.0,12
27.0,24.5,50.5,11
-21.0,25.0,48.5,-11
-12.0,48.5,48.0,24
8.0,48.5,48.0,37
14.0,48.5,47.5,-9
5.0,47.5,48.0,-1
7.0,48.0,48.5,-4
0.0,47.5,47.5,-1
12.0,48.5,49.5,8
-11.0,46.5,48.0,15
-4.0,47.5,48.0,-8
-4.0,47.0,72.0,13
6.0,48.0,48.0,-2
4.0,49.0,48.0,-1
19.0,73.0,48.0,7
29.0,24.0,48.0,9
9.0,25.0,95.5,8
-4.0,24.5,47.5,-3
20.0,23.5,24.0,-1
-12.0,25.0,47.5,-6
-14.0,43.5,43.5,39
6.0,45.0,44.0,11
1.0,44.0,44.0,39
5.0,47.0,47.0,7
3.0,46.0,46.5,12
-1.0,48.5,47.0,-14
-10.0,43.5,43.5,23
-6.0,47.0,47.0,16
4.0,46.5,46.5,9
2.0,48.5,25.5,-4
-17.0,47.5,28.5,-27
-3.0,24.0,27.5,-10
8.0,27.5,28.0,12
19.0,48.5,48.0,4
1.0,29.5,48.5,7
-10.0,48.5,48.0,7
-15.0,25.0,45.5,-12
6.0,46.0,26.0,11
8.0,28.0,47.0,-10
0.0,24.5,29.0,10
1.0,23.5,47.0,17
-5.0,72.0,52.5,2
2.0,50.0,50.0,4
7.0,24.0,51.5,-11
-6.0,48.5,48.5,13
29.0,48.5,48.5,6
17.0,24.0,49.0,5
11.0,48.0,47.0,16
11.0,48.0,48.0,7
6.0,47.0,49.0,26
0.0,48.5,48.5,-23
-1.0,25.5,47.0,12
-5.0,24.5,49.0,-5
-8.0,48.0,48.0,-25
-5.0,73.0,48.0,5
-15.0,49.0,48.5,-22
2.0,48.5,49.0,-4
0.0,48.0,23.5,5
-13.0,0.0,0.0,-12
8.0,0.0,0.0,2
14.0,0.0,0.0,16
-3.0,0.0,0.0,17
-17.0,23.5,0.0,-15
4.0,0.0,23.5,5
2.0,0.0,0.0,-20
12.0,0.0,0.0,-1
-16.0,24.0,0.0,-30
-4.0,0.0,0.0,10
4.0,0.0,0.0,-25
-12.0,0.0,0.0,6
14.0,0.0,0.0,-1
13.0,0.0,0.0,-16
-13.0,23.5,0.0,18
-7.0,0.0,0.0,-7
6.0,0.0,0.0,7
1.0,23.0,23.5,-9
6.0,24.5,24.5,16
-2.0,48.0,24.0,-11
-12.0,48.5,24.0,3
-5.0,48.0,48.0,-10
13.0,47.5,47.0,10
18.0,46.5,49.0,-17
-16.0,48.0,48.0,4
-9.0,71.0,49.5,-20
-2.0,49.0,48.0,-5
15.0,47.0,48.0,-3
1.0,47.5,47.5,-28
24.0,48.5,48.5,18
0.0,47.5,48.0,18
3.0,49.0,48.5,27
-3.0,24.0,48.0,-21
7.0,24.5,48.0,5
-7.0,23.5,49.0,10
-14.0,22.0,69.5,-14
-24.0,23.5,23.5,-11
6.0,47.0,23.0,-7
-8.0,44.0,45.0,-8
11.0,49.0,48.5,5
12.0,43.0,43.0,-2
-1.0,72.0,48.5,-10
-7.0,45.5,48.0,20
-10.0,47.0,49.0,24
10.0,47.0,47.5,19
10.0,25.5,48.5,-7
19.0,51.5,52.0,50
12.0,25.0,26.0,5
-7.0,49.5,49.0,6
-2.0,47.0,72.0,-5
-17.0,28.0,49.5,-10
-11.0,73.0,73.0,-7
-17.0,48.0,53.0,25
-4.0,50.5,47.0,-11
7.0,73.5,97.0,-12
-6.0,51.5,49.0,-11
8.0,53.5,49.5,-6
-8.0,49.0,73.5,-9
2.0,23.5,72.5,-14
-12.0,48.5,24.5,14
23.0,48.5,49.0,10
10.0,48.0,48.0,4
-3.0,24.0,48.0,5
-1.0,75.5,23.5,2
-8.0,49.0,48.5,4
-9.0,23.5,48.0,-5
14.0,23.0,46.5,21
12.0,49.0,99.0,-16
-11.0,47.5,97.0,3
26.0,24.0,49.0,6
-4.0,49.5,48.0,-14
4.0,24.0,46.5,-12
-13.0,48.5,72.0,-12
-8.0,48.5,25.5,19
3.0,48.5,48.5,20
5.0,69.0,47.5,-6
11.0,47.5,47.5,6
11.0,25.5,48.0,15
-2.0,24.0,49.0,3
10.0,48.0,72.0,-6
-4.0,47.5,47.5,-7
6.0,47.0,47.0,5
8.0,74.0,48.5,-8
-8.0,50.5,49.5,-6
-4.0,24.0,23.5,15
34.0,46.0,46.0,-9
-2.0,24.5,48.0,9
-1.0,24.0,72.0,-4
-10.0,25.0,25.0,8
-8.0,24.0,23.5,-8
-17.0,23.5,23.5,-9
3.0,48.0,73.5,20
4.0,46.5,48.0,10
15.0,43.5,44.0,4
-4.0,47.0,46.0,20
-9.0,44.0,44.0,4
-18.0,45.5,71.0,21
-16.0,47.5,70.5,-17
5.0,50.0,48.5,-10
16.0,24.0,70.5,4
11.0,25.5,48.5,14
-12.0,48.0,27.5,13
9.0,49.5,48.0,2
-19.0,49.0,48.0,-23
-8.0,49.5,48.0,-18
12.0,70.0,51.5,4
1.0,52.0,49.5,13
-5.0,96.5,71.5,-16
-17.0,71.5,24.0,-9
2.0,71.5,71.5,15
14.0,52.0,49.5,-2
1.0,48.0,71.5,-24
-10.0,24.0,48.0,8
1.0,48.5,23.5,-11
14.0,23.5,23.0,2
-6.0,45.5,24.0,10
11.0,25.0,48.0,1
3.0,95.5,93.5,-8
-19.0,45.5,45.5,-16
11.0,23.5,48.0,2
-2.0,23.5,48.0,-16
-18.0,48.5,49.5,-12
-6.0,47.5,48.0,9
-1.0,48.5,48.0,1
-29.0,24.0,48.0,-13
7.0,26.5,99.5,14
7.0,47.5,48.0,13
17.0,49.0,97.0,5
1.0,49.5,48.5,8
-2.0,49.0,48.0,9
11.0,23.0,47.5,4
8.0,45.5,48.0,1
-23.0,72.5,48.5,-6
-7.0,49.0,73.0,17
9.0,23.5,48.0,9
-5.0,50.0,48.0,2
2.0,47.5,48.5,19
12.0,24.5,50.5,8
7.0,23.5,23.0,-12
1.0,65.5,41.0,5
-19.0,25.0,71.5,3
8.0,24.0,46.5,24
5.0,24.5,70.0,9
-14.0,24.0,96.0,9
-9.0,47.0,46.5,-1
15.0,45.0,45.0,12
-6.0,30.0,49.0,12
-10.0,43.5,44.5,-8
-12.0,40.5,40.5,8
-4.0,47.5,47.0,-15
-5.0,49.5,47.0,6
23.0,73.0,72.0,1
8.0,25.0,48.0,-16
2.0,25.0,28.5,8
2.0,47.0,46.5,-6
14.0,23.5,48.0,19
18.0,27.5,48.0,13
12.0,49.5,69.0,2
-8.0,71.0,46.0,5
12.0,49.5,72.0,5
13.0,52.0,120.0,-12
-3.0,71.0,56.0,-17
-14.0,50.5,55.5,8
2.0,70.5,72.0,29
-7.0,71.0,24.5,6
-1.0,48.5,47.5,-4
0.0,23.5,23.5,5
18.0,47.5,48.0,5
-7.0,24.0,48.0,7
23.0,23.5,96.0,3
4.0,47.0,48.0,-27
-8.0,50.5,49.5,-6
2.0,24.5,48.0,11
-3.0,22.5,75.0,4
19.0,49.0,48.5,15
-10.0,48.0,127.0,-7
1.0,23.5,48.0,7
-5.0,48.5,48.0,25
2.0,48.0,48.0,25
-1.0,47.5,49.0,9
-8.0,46.5,48.5,-7
-5.0,48.0,24.0,12
-5.0,49.5,97.5,-11
-10.0,48.0,96.0,12
-18.0,72.5,49.0,-10
-5.0,47.5,48.0,14
5.0,72.5,48.0,-3
-17.0,23.5,50.0,11
21.0,71.5,47.5,12
9.0,96.5,23.5,-2
17.0,24.0,24.0,-5
4.0,47.0,72.0,37
-2.0,25.0,48.5,5
11.0,45.5,70.0,-6
10.0,24.5,24.5,10
5.0,46.5,46.5,10
-11.0,45.5,47.0,-13
2.0,41.0,41.5,-11
10.0,47.5,47.0,-14
-11.0,45.0,46.0,6
-5.0,46.5,47.0,3
5.0,50.0,72.0,5
3.0,50.0,47.5,14
10.0,47.5,47.5,17
-11.0,48.5,49.0,21
-15.0,48.0,72.0,5
-6.0,26.5,48.0,14
6.0,26.0,72.5,-22
-7.0,50.0,72.5,24
-1.0,53.5,49.0,-17
17.0,49.0,50.5,34
-3.0,49.0,71.5,14
-32.0,95.5,48.5,-5
-2.0,72.0,71.5,-17
-3.0,47.5,23.5,4
8.0,24.0,48.0,14
5.0,48.0,47.5,23
10.0,24.0,96.0,-9
5.0,49.5,25.5,-11
-5.0,49.0,48.0,-11
-5.0,24.0,48.0,4
-9.0,74.0,47.0,11
20.0,47.5,48.0,9
11.0,75.0,48.5,-6
7.0,24.5,48.0,5
-9.0,48.5,76.0,4
3.0,48.5,48.0,33
-9.0,47.5,48.0,-5
-2.0,48.5,72.0,-11
5.0,48.5,48.0,2
-23.0,70.0,73.0,12
4.0,49.5,48.0,21
5.0,48.0,48.0,-15
-10.0,48.0,48.5,-19
-10.0,48.5,48.0,16
16.0,47.0,48.0,24
-3.0,71.0,48.5,-19
12.0,50.0,50.0,-10
9.0,71.5,24.5,2
-5.0,23.5,72.0,11
17.0,24.5,25.0,19
-10.0,95.5,96.0,12
15.0,24.5,23.5,20
-1.0,22.5,70.5,14
-8.0,71.5,23.5,-2
-1.0,46.0,22.5,4
10.0,43.0,43.0,5
19.0,41.5,41.0,8
1.0,49.5,23.5,-4
-5.0,46.0,46.0,8
-17.0,47.5,48.0,-5
11.0,46.5,47.0,19
-9.0,44.5,23.0,-5
-3.0,72.0,47.5,6
14.0,47.5,72.0,3
-2.0,24.0,25.5,11
17.0,48.5,31.0,15
1.0,25.5,72.0,-10
-11.0,47.5,30.0,18
-1.0,49.5,47.5,14
-15.0,46.5,48.0,-3
-9.0,49.5,49.5,3
17.0,72.0,71.5,-12
-23.0,50.0,52.5,-3
5.0,50.0,71.0,-9
3.0,45.5,49.0,12
-11.0,24.0,23.5,-3
-12.0,74.0,48.0,-10
16.0,48.0,48.0,9
-12.0,46.0,77.0,-17
-8.0,24.0,48.0,5
5.0,24.0,48.5,7
8.0,73.0,48.0,-12
-12.0,24.5,72.0,12
13.0,48.5,48.5,25
-3.0,24.0,24.0,-4
-10.0,25.0,49.5,-20
5.0,71.0,71.5,2
-9.0,23.5,48.0,12
0.0,74.5,72.0,-17
-1.0,23.5,23.5,-1
-9.0,49.0,72.0,-9
-7.0,49.0,48.0,13
-7.0,48.5,70.5,-4
11.0,47.0,48.0,7
-11.0,74.5,49.5,6
-14.0,71.5,47.5,17
-17.0,47.5,48.0,3
17.0,73.0,72.0,-6
8.0,46.0,23.5,7
-4.0,49.5,72.0,2
-13.0,22.5,49.0,15
4.0,25.5,25.0,15
-2.0,46.0,96.0,-6
-3.0,41.5,65.5,-3
8.0,46.5,47.0,3
-12.0,70.0,45.5,-3
3.0,47.0,48.0,3
-12.0,25.0,47.0,-16
6.0,46.0,46.5,20
-16.0,44.5,66.0,2
-4.0,23.0,72.0,3
-4.0,45.5,47.0,-12
8.0,28.5,48.0,-2
-1.0,25.0,47.0,20
4.0,25.5,47.5,-11
5.0,48.0,47.5,2
-19.0,45.5,48.0,-4
3.0,47.5,70.5,-18
-10.0,25.5,47.0,-7
-5.0,46.5,54.0,-51
5.0,25.5,50.5,9
-3.0,71.5,49.5,5
24.0,23.0,71.0,5
-5.0,70.5,80.0,-11
-18.0,49.0,70.0,-8
2.0,49.0,52.5,-37
-2.0,73.0,51.0,8
-22.0,47.0,47.0,5
4.0,47.5,48.0,18
8.0,121.5,50.0,-3
8.0,23.5,48.5,-1
-12.0,48.0,48.0,-14
-12.0,48.5,48.0,1
3.0,24.0,49.0,3
-3.0,48.5,48.0,3
11.0,49.5,23.0,21
-11.0,23.5,47.5,-6
2.0,72.5,48.0,9
15.0,24.0,25.0,3
3.0,22.5,48.0,13
9.0,25.5,48.5,2
-17.0,72.5,48.5,-5
18.0,49.0,72.0,3
-2.0,48.0,72.0,13
-7.0,49.0,48.5,-24
6.0,49.0,96.0,2
-3.0,72.0,46.0,-35
-3.0,47.5,23.5,-12
24.0,74.5,48.5,-10
8.0,49.5,50.0,22
10.0,47.5,48.0,7
6.0,25.0,48.0,-4
-15.0,22.5,48.0,-25
-2.0,45.0,45.5,-5
19.0,24.0,48.0,4
5.0,23.5,23.0,-5
4.0,24.5,71.0,-3
7.0,24.5,24.5,22
8.0,22.5,73.0,29
-22.0,25.0,25.0,13
-1.0,47.5,24.5,-2
3.0,46.0,47.0,3
-6.0,46.0,46.0,6
26.0,42.5,42.0,7
2.0,47.0,46.5,20
-8.0,26.0,48.0,-12
-6.0,72.5,50.5,-23
19.0,26.0,48.0,19
-13.0,29.0,48.0,10
-2.0,49.0,72.0,6
-1.0,50.5,48.0,-2
-6.0,25.0,47.5,16
1.0,47.5,26.0,17
-13.0,50.0,48.0,4
6.0,25.5,48.5,37
-14.0,96.5,72.5,-12
5.0,74.0,74.5,18
-18.0,23.0,52.5,-12
-8.0,25.0,119.5,10
-10.0,48.0,48.0,21
4.0,47.5,48.0,-6
24.0,48.0,48.0,13
6.0,24.0,48.0,3
3.0,50.0,98.0,25
-2.0,46.5,48.0,26
12.0,24.0,51.0,13
3.0,23.5,93.5,5
6.0,46.0,73.0,16
6.0,96.0,47.5,15
11.0,48.5,48.0,19
-1.0,47.0,48.5,-10
0.0,72.0,24.0,10
18.0,24.0,48.5,4
-8.0,48.5,48.0,-20
7.0,47.5,48.0,-8
16.0,48.5,48.0,-3
3.0,48.5,49.5,9
22.0,48.0,48.0,9
-6.0,47.5,48.0,7
-4.0,25.0,48.5,-14
-12.0,70.0,48.5,4
21.0,47.0,48.0,8
12.0,47.5,47.0,-10
11.0,49.5,48.0,16
1.0,45.5,47.5,8
-4.0,73.0,48.0,9
1.0,24.0,45.5,10
-1.0,25.0,23.5,12
-31.0,23.5,24.5,16
-4.0,42.5,45.0,40
-8.0,48.0,70.5,8
17.0,41.0,42.0,-15
11.0,44.5,67.5,22
3.0,45.5,47.0,-5
11.0,42.0,41.0,7
18.0,46.5,47.0,-3
19.0,42.5,42.5,-6
5.0,46.0,46.0,-10
3.0,31.0,26.0,9
12.0,30.5,72.0,14
17.0,31.0,48.5,-3
3.0,49.0,48.0,7
11.0,53.5,50.5,-1
-20.0,25.5,48.0,-8
9.0,48.5,72.5,14
-12.0,28.0,72.0,21
-3.0,25.0,48.0,14
6.0,76.0,49.0,-4
-5.0,95.5,54.5,-1
5.0,71.0,51.5,-14
4.0,95.0,49.5,4
-13.0,24.5,48.0,7
4.0,24.0,47.5,-1
5.0,47.5,47.0,-13
23.0,47.5,75.5,7
15.0,49.5,120.0,18
-1.0,48.0,46.5,-2
4.0,48.0,25.5,-35
-8.0,25.0,75.0,13
-20.0,47.5,48.5,-25
13.0,48.0,72.0,26
3.0,47.0,47.5,3
8.0,24.0,48.0,-8
-1.0,24.0,48.0,9
3.0,46.0,42.5,6
0.0,48.0,49.0,4
-7.0,96.0,48.0,-10
-2.0,40.0,64.5,6
-26.0,90.5,40.0,-9
2.0,72.5,71.5,19
8.0,69.0,68.5,-15
7.0,72.0,72.0,6
-21.0,30.0,73.0,7
6.0,72.5,71.5,-6
-10.0,93.5,69.0,-21
-11.0,73.0,72.0,-14
-5.0,23.0,31.0,2
10.0,31.0,72.0,-7
11.0,73.0,72.0,-7
-24.0,29.0,74.0,29
2.0,71.5,24.5,15
-5.0,22.5,70.5,-5
9.0,23.5,23.5,9
-2.0,43.5,23.0,16
-10.0,22.5,52.5,10
10.0,23.0,98.0,-4
17.0,51.0,47.5,7
5.0,25.0,48.0,10
6.0,51.5,48.0,10
17.0,25.5,77.5,19
6.0,47.5,47.0,6
-4.0,51.5,48.5,-6
8.0,48.0,48.0,15
0.0,47.0,48.0,-4
20.0,48.5,48.0,6
-1.0,48.0,48.0,4
-10.0,46.0,51.0,-17
-8.0,24.0,50.0,-6
15.0,25.0,73.0,-6
-3.0,24.5,50.0,9
-15.0,72.0,48.5,12
1.0,23.5,49.0,8
0.0,48.5,72.5,-8
23.0,49.0,48.0,2
-2.0,48.0,48.0,-5
-16.0,46.0,48.0,23
-14.0,47.0,47.5,14
6.0,47.5,48.0,7
-16.0,25.0,73.0,7
-3.0,49.0,47.5,-5
-6.0,47.5,48.0,33
8.0,48.5,47.5,3
18.0,22.0,46.5,25
-9.0,22.5,47.0,-4
4.0,46.0,22.0,-4
-4.0,25.0,73.0,-6
-18.0,23.5,48.0,4
12.0,23.0,25.0,13
31.0,72.5,48.0,27
-3.0,48.5,51.0,9
0.0,47.0,71.5,24
0.0,48.5,48.0,10
-14.0,48.0,47.5,12
-5.0,68.0,67.5,-3
9.0,47.0,23.5,-19
3.0,24.5,94.5,25
-2.0,48.5,25.0,-7
11.0,72.5,51.5,3
-7.0,49.0,49.0,12
4.0,24.0,50.5,31
-7.0,50.0,50.0,-10
-14.0,45.0,67.0,23
0.0,49.5,72.0,18
4.0,97.0,48.0,5
16.0,72.0,22.5,-6
-14.0,28.5,47.0,20
-2.0,115.5,43.5,14
-17.0,43.5,44.0,-2
-4.0,46.5,47.0,-22
5.0,52.5,52.5,-9
9.0,27.5,47.5,22
-5.0,48.0,48.5,26
12.0,51.5,48.0,10
2.0,48.5,25.5,3
-13.0,47.5,48.0,-25
-4.0,51.0,49.0,-12
15.0,47.0,44.5,10
-8.0,49.0,25.0,-13
-6.0,48.5,48.0,-2
2.0,52.5,52.5,-6
27.0,24.0,52.5,11
1.0,24.5,72.0,1
-17.0,24.0,49.0,-21
-6.0,48.0,48.0,-5
0.0,48.5,48.0,-17
10.0,23.0,47.5,-8
-18.0,71.0,49.0,-4
2.0,23.5,95.5,-9
-2.0,47.5,49.5,18
12.0,47.5,47.5,-9
9.0,46.5,71.5,9
-17.0,95.5,48.0,-11
6.0,47.5,48.5,25
-17.0,48.0,73.0,-6
22.0,24.5,48.0,9
6.0,23.5,71.0,9
10.0,47.0,72.0,-28
0.0,48.0,50.0,3
-6.0,48.5,48.0,-6
4.0,49.0,24.0,-4
-8.0,48.0,46.5,7
-6.0,48.0,72.0,1
-26.0,49.0,48.0,-26
4.0,49.0,48.0,-5
13.0,50.5,48.5,-8
-27.0,71.5,48.0,-20
17.0,49.5,48.0,1
-8.0,47.5,48.0,-9
-29.0,45.0,46.0,15
1.0,24.0,72.0,14
2.0,66.5,65.5,14
14.0,24.0,23.5,-6
-2.0,24.5,48.5,-13
-17.0,24.0,47.5,-12
1.0,23.5,49.0,15
1.0,28.5,48.0,3
9.0,47.0,71.0,4
4.0,43.5,24.0,3
-2.0,24.5,47.0,-12
-2.0,70.0,46.0,3
-13.0,45.0,45.0,-6
-4.0,47.5,47.0,12
-11.0,46.0,22.5,-10
-6.0,46.5,47.0,5
-3.0,71.0,48.0,-27
25.0,49.0,51.0,-14
16.0,49.5,48.5,8
-13.0,50.5,51.5,-3
-2.0,24.0,72.0,-10
-15.0,93.5,48.0,19
-3.0,55.0,49.0,4
-10.0,49.0,50.0,-16
-27.0,24.0,48.5,5
-8.0,47.0,51.0,-5
-9.0,49.5,48.0,6
1.0,25.0,24.5,9
14.0,24.0,48.0,6
12.0,98.0,71.0,23
-11.0,46.5,73.0,2
20.0,24.0,24.0,3
6.0,48.0,79.0,14
-5.0,23.5,24.0,19
-12.0,72.5,73.0,14
-3.0,23.5,96.0,-12
2.0,23.0,47.0,5
17.0,48.0,25.5,18
-8.0,48.5,48.0,2
6.0,115.5,116.0,-3
-19.0,47.0,97.0,-4
-6.0,47.5,48.5,4
2.0,23.0,23.0,-2
-14.0,72.5,47.5,14
15.0,45.5,48.0,-12
21.0,48.0,25.0,-6
5.0,46.5,48.0,-3
-6.0,25.5,49.5,-14
2.0,48.0,47.0,-14
2.0,49.0,49.0,7
-2.0,49.0,46.0,2
8.0,47.0,47.0,20
-12.0,24.0,23.5,28
10.0,23.0,23.0,-13
-11.0,45.0,47.5,18
7.0,49.5,72.0,-7
7.0,72.5,48.0,8
13.0,24.0,48.5,25
2.0,46.5,48.0,27
-3.0,24.0,24.5,-2
7.0,49.0,47.0,3
-8.0,48.0,24.5,-17
-26.0,44.0,44.5,30
-5.0,46.0,48.0,25
7.0,47.0,71.0,29
-18.0,98.0,45.5,17
3.0,41.0,43.0,5
-3.0,48.5,70.5,-34
1.0,49.0,25.5,5
-16.0,67.5,44.0,-10
-1.0,25.0,48.0,8
-5.0,66.5,42.5,2
-12.0,41.5,41.0,6
0.0,48.0,100.5,12
7.0,42.5,42.5,-10
10.0,50.0,49.0,-6
6.0,72.5,48.5,-12
15.0,52.5,29.5,15
15.0,49.0,53.5,-3
-9.0,47.5,48.0,-13
5.0,48.0,52.5,-31
13.0,24.5,48.0,12
2.0,52.5,45.5,-9
0.0,96.0,73.0,-19
